"","id","pSat_Pa","MW","NumOfAtoms","NumOfC","NumOfO","NumOfN","NumHBondDonors","NumOfConf","NumOfConfUsed","cc","ccco","hydroxyl_alkl","aldehyde","ketone","carboxylic_acid","ester","ether_alicyclic","nitrate","nitro","aromatic_hydroxyl","carbonylperoxynitrate","peroxide","hydroperoxide","carbonylperoxyacid","nitroester","trans_NumOfConf","trans_MW","trans_pSat_Pa"
"155",185,0.0001415065919999,262.99134536,23,7,10,1,1,92,40,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,3.88272246226299,16.2170079040494,-8.86316425539437
"156",186,9.34815665e-05,309.992073632,27,7,12,2,2,207,40,0,0,2,0,2,0,0,0,1,1,0,0,1,0,0,0,4.95211935750031,17.6065917664947,-9.27774629083882
"157",187,9.25823063e-06,281.001910044,26,7,11,1,3,388,40,0,0,2,0,2,0,0,0,0,1,0,0,1,1,0,0,5.97928862518373,16.7631115859795,-11.5899976042375
"158",188,0.000586772266,325.986988252,28,7,13,2,2,346,40,0,0,1,0,2,0,0,0,1,1,0,0,1,1,0,0,5.77727219391623,18.0551097546373,-7.4408737759344
"159",189,503.853,146.980386752,11,3,6,1,0,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.39038917031591,12.1235467892857,6.22228455886171
"160",191,49.626,160.996036816,14,4,6,1,0,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.5157165665104,12.6884213681608,3.90451488993782
"161",192,0.678535389,206.965130612,15,4,9,1,1,8,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1.86606598307361,14.3862827239006,-0.387818643366568
"162",193,36.551,216.985866056,18,6,8,1,0,4,4,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,1.5157165665104,14.7304401175253,3.59870854560264
"163",196,0.883010839,231.00151612,21,7,8,1,0,15,15,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,2.25334338084266,15.198734030175,-0.124417803255329
"164",197,0.0635465604,246.99643074,22,7,9,1,1,44,24,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,3.11197287548846,15.7161200918038,-2.75598240712301
"165",198,2.628,204.985866056,17,5,8,1,1,16,10,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,2.29739670999407,14.3173274760341,0.966223100622364
"166",199,0.000143699601,276.970609916,22,7,11,1,2,82,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,3.75097487993541,16.6424340141699,-8.8477855415011
"167",203,0.0629735159,307.976423568,25,7,12,2,1,98,24,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,3.95701614933298,17.5492570659843,-2.7650410235158
"168",204,0.424277586,278.98625998,24,7,11,1,2,226,10,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,5.08431596239244,16.7028817866858,-0.857367353999971
"169",205,0.861474165,246.99643074,22,7,9,1,1,31,11,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,2.80161534943718,15.7161200918038,-0.149110211856153
"170",210,0.00973793042,248.975695296,20,6,10,1,2,53,15,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,3.29065809636919,15.7789636952494,-4.63172666645151
"171",212,0.347787964,307.976423568,25,7,12,2,1,107,40,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,1,4.06270354724762,17.5492570659843,-1.05616228375622
"172",214,0.640657338,291.981508948,24,7,11,2,0,21,21,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,2.49267574854026,17.0874664285844,-0.445260539100109
"173",217,0.282636771,291.981508948,24,7,11,2,0,24,24,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,1,2.59455793396046,17.0874664285844,-1.26359270042334
"174",220,0.00170533476,278.98625998,24,7,11,1,2,146,35,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,4.45970217328763,16.7028817866858,-6.37399384734291
"175",230,1.6779646e-05,291.981508948,24,7,11,2,2,65,34,1,0,1,0,0,1,1,0,0,2,0,0,0,0,0,1,3.49843659293803,17.0874664285844,-10.9953439536913
"176",231,0.00207111211,231.00151612,21,7,8,1,1,26,22,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,2.65761462090515,15.198734030175,-6.17966956476489
"177",232,0.0001487815939999,246.99643074,22,7,9,1,2,53,38,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,3.29065809636919,15.7161200918038,-8.81303113945352
"178",238,3.91060755e-05,262.99134536,23,7,10,1,2,146,40,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,4.45970217328763,16.2170079040494,-10.149232719412
"179",239,0.00227567758,291.981508948,24,7,11,2,1,65,40,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,3.49843659293803,17.0874664285844,-6.08547743356133
"180",241,0.00100551223,307.976423568,25,7,12,2,1,76,40,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,3.66643573977621,17.5492570659843,-6.9022581857226
"181",243,0.0004326443019999,262.99134536,23,7,10,1,2,130,40,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,4.30708066683707,16.2170079040494,-7.74559464099733
"182",245,0.0157075307,234.99643074,21,6,9,1,1,79,40,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,3.70926726990516,15.3295932998889,-4.15361501920874
"183",247,0.0502856045,231.00151612,21,7,8,1,1,13,13,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,2.15865384442158,15.198734030175,-2.99003643568037
"184",252,0.0185286977,246.99643074,22,7,9,1,1,34,26,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,2.88033946612744,15.7161200918038,-3.98843452178068
"185",256,8.65709569e-05,310.97608922,26,7,13,1,4,331,9,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,1,5.70096530703307,17.634514147546,-9.35454616931495
"186",260,0.000372669461,278.98625998,24,7,11,1,2,238,21,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,5.16384368352636,16.7028817866858,-7.89481869473436
"187",262,0.0568170739999999,234.99643074,21,6,9,1,2,84,20,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,3.77818992700118,15.3295932998889,-2.86791839983419
"188",265,0.0003932124359999,278.98625998,24,7,11,1,3,301,23,0,0,2,0,1,1,1,0,0,1,0,0,0,0,0,1,5.54076777900437,16.7028817866858,-7.84116054252126
"189",271,0.27865536,307.976423568,25,7,12,2,1,162,38,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,4.60102406051567,17.5492570659843,-1.27777952955138
"190",276,6.43778133e-05,294.9811746,25,7,12,1,3,462,20,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,6.30075499897666,17.1750159999925,-9.65074149818769
"191",280,1.481,219.00151612,20,6,8,1,1,20,12,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,2.45645605223158,14.7986998118078,0.392717535285662
"192",288,0.00027186185,249.012080804,24,7,9,1,2,88,19,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,3.83128802013853,15.7801166283396,-8.21021652510718
"193",289,0.000277474466,265.006995424,25,7,10,1,3,151,13,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,4.50498225026368,16.2790354574219,-8.18978164342579
"194",292,0.008477035,293.997159012,26,7,11,2,1,63,40,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3.46578936587948,17.1463453543897,-4.77039453654523
"195",297,7.95952618e-05,281.001910044,26,7,11,1,3,319,40,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,5.6381575174536,16.7631115859795,-9.43855599201126
"196",298,0.0094095284799999,296.996824664,27,7,12,1,3,324,33,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,5.66452506776941,17.2335958135266,-4.66603243503565
"197",300,0.000588519707,295.976423568,24,6,12,2,3,164,19,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,2,4.6179917680296,17.2039653443036,-7.43790014499369
"198",303,2.468,232.980780676,19,6,9,1,1,39,16,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,3.00136892774457,15.2637079596014,0.903408106043141
"199",307,0.000514344773,278.98625998,24,7,11,1,2,232,40,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,1,5.12443979880587,16.7028817866858,-7.57261675277969
"200",310,3.11479401e-05,325.986988252,28,7,13,2,3,437,40,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,1,6.19647113680669,18.0551097546373,-10.3767624433283
"201",314,0.000297614496,281.001910044,26,7,11,1,3,456,18,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,1,6.27609419081144,16.7631115859795,-8.1197115465142
"202",316,0.000484967673,265.006995424,25,7,10,1,3,149,18,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,4.48699804721222,16.2790354574219,-7.63142832285649
"203",319,0.000202436969,295.976423568,24,6,12,2,3,161,7,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,2,4.59248517262422,17.2039653443036,-8.50508198406797
"204",325,1.01068284e-06,281.001910044,26,7,11,1,3,323,20,0,0,2,0,1,0,1,0,0,1,0,0,0,1,0,1,5.65927446140095,16.7631115859795,-13.8048843763418
"205",327,0.000678363217,309.992073632,27,7,12,2,2,194,40,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,1,4.85669151431107,17.6065917664947,-7.29582769518061
"206",330,0.00508062075,293.997159012,26,7,11,2,1,115,40,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,4.15154119881457,17.1463453543897,-5.28232182997504
"207",332,9.18314221e-05,325.986988252,28,7,13,2,2,212,40,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,4.98770499138835,18.0551097546373,-9.29555603023421
"208",337,4.39256315e-06,281.001910044,26,7,11,1,3,267,31,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,1,5.34506976897054,16.7631115859795,-12.3355976402099
"209",342,0.000164389934,281.001910044,26,7,11,1,3,369,40,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,5.88989984463317,16.7631115859795,-8.71326930592721
"210",348,0.0120548016,327.966252808,26,6,14,2,2,197,40,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,4.87910166862544,18.1098385638304,-4.41829222538572
"211",366,0.00125876679,309.992073632,27,7,12,2,2,189,35,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,4.81879600091487,17.6065917664947,-6.67762277539087
"212",367,0.0033103236899999,325.986988252,28,7,13,2,2,179,40,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,4.74084666826223,18.0551097546373,-5.71070930283369
"213",382,0.000742143102,309.992073632,27,7,12,2,2,136,26,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,4.36577824598307,17.6065917664947,-7.20596847355369
"214",386,0.00513513854,295.976423568,24,6,12,2,2,128,23,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,4.28709385014517,17.2039653443036,-5.27164845641346
"215",392,8.24193463e-06,341.981902872,29,7,14,2,3,850,40,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,7.56529169390522,18.4927527121302,-11.7062754564065
"216",393,0.0333032601,309.992073632,27,7,12,2,1,166,40,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,4.63481524094469,17.6065917664947,-3.40209998588682
"217",394,0.0002653625569999,325.986988252,28,7,13,2,2,267,40,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,5.34506976897054,18.0551097546373,-8.23441352740605
"218",395,0.0375623412,341.981902872,29,7,14,2,2,271,40,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,5.36896765092471,18.4927527121302,-3.28175329431628
"219",409,0.0907553822999999,262.99134536,23,7,10,1,1,90,40,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,3.85720528222682,16.2170079040494,-2.39958749850498
"220",411,0.000422746361,265.006995424,25,7,10,1,2,160,35,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,4.58390907798466,16.2790354574219,-7.76873817814694
"221",418,0.00207812976,232.980780676,19,6,9,1,1,23,21,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,2.56164150214581,15.2637079596014,-6.17628694359636
"222",423,0.0710323781,295.976423568,24,6,12,2,1,196,40,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,4.87165832576691,17.2039653443036,-2.64461947631324
"223",424,2.01807e-05,278.98625998,24,7,11,1,2,270,40,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,5.36301645209349,16.7028817866858,-10.8107838558307
"224",428,0.0286039453,265.006995424,25,7,10,1,2,160,29,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,4.58390907798466,16.2790354574219,-3.55421062311777
"225",430,0.129598643,296.996824664,27,7,12,1,3,291,16,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,5.48488967814652,17.2335958135266,-2.04331296579779
"226",431,0.0595865409,341.981902872,29,7,14,2,2,278,40,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,5.41020147890765,18.4927527121302,-2.82032555423838
"227",440,0.0195395822999999,327.966252808,26,6,14,2,2,278,40,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,5.41020147890765,18.1098385638304,-3.93531300925924
"228",441,0.0119252578,238.99134536,21,5,10,1,2,201,40,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,4.90861327116489,15.4593449201446,-4.42909662399277
"229",446,0.000201390882,246.99643074,22,7,9,1,2,47,16,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,3.17416396802466,15.7161200918038,-8.51026285179305
"230",448,0.0073338121599999,307.976423568,25,7,12,2,1,41,16,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,3.04673833489958,17.5492570659843,-4.91525982187809
"231",450,0.00631701217,246.99643074,22,7,9,1,1,38,29,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,2.97807121571937,15.7161200918038,-5.06450894052002
"232",462,0.635404372,216.985866056,18,6,8,1,0,10,10,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1.99526231496888,14.7304401175253,-0.453493676465326
"233",465,8.625,209.976029644,16,3,9,2,1,16,11,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2.29739670999407,14.4905496667311,2.15466496291742
"234",475,2.011,222.99643074,20,5,9,1,2,21,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2.49267574854026,14.9330650149258,0.698632110790515
"235",479,0.00140921103,265.006995424,25,7,10,1,3,251,15,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,5.24689189735606,16.2790354574219,-6.56472528439186
"236",483,2.59882401e-05,265.006995424,25,7,10,1,3,716,40,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,7.18577983437068,16.2790354574219,-10.5578664261092
"237",486,4.95073622e-05,249.012080804,24,7,9,1,2,47,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3.17416396802466,15.7801166283396,-9.9133891681359
"238",495,5.83064024e-06,281.001910044,26,7,11,1,3,369,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,5.88989984463317,16.7631115859795,-12.0523837454496
"239",499,1.44317838e-05,293.997159012,26,7,11,2,2,173,40,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,4.69260318391071,17.1463453543897,-11.1460775753549
"240",500,1.38123813e-06,265.006995424,25,7,10,1,3,574,40,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,6.72471011441661,16.2790354574219,-13.4925302653824
"241",504,9.8032673e-05,309.992073632,27,7,12,2,2,192,40,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,4.84161630167738,17.6065917664947,-9.23020973689927
"242",505,1.24932096e-05,309.992073632,27,7,12,2,2,105,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,4.03977139528784,17.6065917664947,-11.29032529326
"243",506,1.59571607e-06,281.001910044,26,7,11,1,3,283,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,5.43921130301124,16.7631115859795,-13.3481879757654
"244",507,0.000222338052,325.986988252,28,7,13,2,2,283,40,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,5.43921130301124,18.0551097546373,-8.41131157755367
"245",508,3.20167196e-05,249.012080804,24,7,9,1,2,36,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2.93015605158352,15.7801166283396,-10.3492523041136
"246",515,2.96094097e-07,294.9811746,25,7,12,1,3,242,40,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,5.1897281583927,17.1750159999925,-15.0325885378701
"247",527,1.1469355e-11,315.007389348,30,7,13,1,5,1211,5,0,0,2,0,0,1,0,0,0,1,0,0,0,2,0,1,8.41285188620919,17.7484475193748,-25.1913424200214
"248",528,0.0002607134669999,297.992073632,26,6,12,2,2,461,40,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,6.2966604962744,17.2624469190205,-8.25208858128228
"249",535,9.96136791e-05,281.001910044,26,7,11,1,3,235,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,5.14422977376364,16.7631115859795,-9.2142110624426
"250",542,0.000616751493,297.992073632,26,6,12,2,2,559,40,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,6.67150079888676,17.2624469190205,-7.39104438180379
"251",544,0.000316606262,313.986988252,27,6,13,2,2,491,40,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,1,6.41688782906095,17.7196779951556,-8.05785163181214
"252",557,0.0003433377089999,281.001910044,26,7,11,1,3,403,23,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,6.04771774465308,16.7631115859795,-7.97679602083001
"253",565,0.00593280764,237.012080804,23,6,9,1,2,174,37,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,4.70072423672137,15.3951966796141,-5.12725771427742
"254",570,7.18599361e-05,281.001910044,26,7,11,1,3,497,40,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,6.44031213963424,16.7631115859795,-9.54079166550835
"255",574,4.90218046e-06,283.017560108,28,7,11,1,4,511,14,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,1,6.49420913212005,16.8231257532006,-12.2258304599905
"256",580,1.01420317e-06,299.012474728,29,7,12,1,4,827,31,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,1,7.50328863053167,17.291977178102,-13.8014073079741
"257",598,0.00447197035,253.006995424,24,6,10,1,2,236,40,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,5.15078711832987,15.9061936183362,-5.40992617329443
"258",603,1.58355012e-05,343.997552936,31,7,14,2,3,554,40,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,6.65354240969403,18.5471710224498,-11.0532562270695
"259",604,0.000369701286,359.992467556,32,7,15,2,3,393,9,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,6.00230092707236,18.9734674626437,-7.90281521353166
"260",610,0.00409793582,237.012080804,23,6,9,1,2,168,40,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4.65149742118354,15.3951966796141,-5.49727189058626
"261",616,0.0347523738,208.980780676,17,4,9,1,2,67,22,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,3.5303880208227,14.4561675652989,-3.35950739851305
"262",620,0.0223934363,295.976423568,24,6,12,2,1,189,40,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,4.81879600091487,17.2039653443036,-3.798987385382
"263",624,2.69028278e-05,341.981902872,29,7,14,2,3,725,14,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,7.21275867822618,18.4927527121302,-10.5232791542049
"264",628,1.69278136e-05,281.001910044,26,7,11,1,3,358,18,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,5.8366668901559,16.7631115859795,-10.9865525136912
"265",629,0.0007610792629999,296.996824664,27,7,12,1,3,295,13,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,5.5073998041072,17.2335958135266,-7.18077304915342
"266",632,0.151386654,250.99134536,22,6,10,1,2,187,30,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,4.80344123524698,15.8427063773839,-1.88791809245873
"267",633,1.90425817e-05,266.98625998,23,6,11,1,3,335,26,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,5.72154663483141,16.3397141951749,-10.8688329443056
"268",634,0.000321276583,282.9811746,24,6,12,1,3,252,25,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,5.25315435789909,16.8220443050183,-8.04320817654019
"269",636,0.0568555375,267.981508948,22,5,11,2,1,147,40,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,4.46884406180249,16.3701407736158,-2.86724165807625
"270",646,9.02397239e-06,269.001910044,25,6,11,1,3,689,40,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,7.10339175040435,16.4012776954724,-11.615625922832
"271",650,1.65248552e-05,281.001910044,26,7,11,1,3,315,17,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,5.6168543985602,16.7631115859795,-11.010644934746
"272",652,1.08140678e-06,281.001910044,26,7,11,1,3,696,40,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,7.12496560019552,16.7631115859795,-13.7372477903677
"273",658,0.0015741753199999,249.012080804,24,7,9,1,2,140,40,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4.40390975381473,15.7801166283396,-6.45402375018349
"274",664,0.243823155,297.992073632,26,6,12,2,1,82,40,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,3.75097487993541,17.2624469190205,-1.41131209105518
"275",672,3.69690233e-07,296.996824664,27,7,12,1,4,506,9,0,0,2,0,1,1,0,0,0,1,0,0,0,1,0,1,6.47508024647139,17.2335958135266,-14.8106003900707
"276",682,0.00172141976,269.001910044,25,6,11,1,3,160,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,4.58390907798466,16.4012776954724,-6.36460588678609
"277",685,2.09229214e-05,281.001910044,26,7,11,1,3,367,24,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,5.88030454782089,16.7631115859795,-10.7746652822457
"278",687,0.000954486205,341.981902872,29,7,14,2,2,248,31,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,5.22799910124163,18.4927527121302,-6.95433736749589
"279",688,3.61607342e-06,267.022645488,27,7,10,1,3,322,18,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,5.65401246364567,16.3408275643555,-12.5301218114369
"280",693,7.36671799e-07,299.012474728,29,7,12,1,4,750,40,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,1,7.28649009741636,17.291977178102,-14.1211233641587
"281",695,0.0203231748,222.99643074,20,5,9,1,2,166,40,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,4.63481524094469,14.9330650149258,-3.8959934283186
"282",696,0.0008328001509999,238.99134536,21,5,10,1,3,253,34,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,5.25939944679531,15.4593449201446,-7.09071685934761
"283",697,0.000927334095,254.98625998,22,5,11,1,3,214,21,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,5.00177477527048,15.9682892001617,-6.98319665279779
"284",706,9.00905117e-06,253.006995424,24,6,10,1,3,359,40,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,5.84155317758618,15.9061936183362,-11.6172808004354
"285",708,0.000271437011,312.007723696,29,7,12,2,2,351,40,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,5.8021925213319,17.6637403653926,-8.21178044919054
"286",711,8.85551565e-06,283.017560108,28,7,11,1,3,551,40,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,1,6.64271285630505,16.8231257532006,-11.634470055788
"287",723,1.36594035e-07,359.992467556,32,7,15,2,4,1051,40,0,0,1,0,0,1,0,0,1,1,0,0,0,2,0,1,8.06270583132822,18.9734674626437,-15.8062525584059
"288",730,0.000894933345,297.992073632,26,6,12,2,2,271,40,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,5.36896765092471,17.2624469190205,-7.01876131732314
"289",740,2.12304294e-05,343.997552936,31,7,14,2,3,357,28,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,5.83177103916873,18.5471710224498,-10.7600750563585
"290",749,0.00070753433,311.971338188,25,6,13,2,2,217,40,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,5.02270787731574,17.6627103862346,-7.25372440665589
"291",750,0.00051065094,327.966252808,26,6,14,2,2,269,40,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,5.35704980416263,18.1098385638304,-7.57982429315071
"292",754,6.19278158e-07,343.997552936,31,7,14,2,4,763,19,0,0,2,0,0,1,0,0,1,1,0,0,0,1,0,1,7.32415221314687,18.5471710224498,-14.2947112984763
"293",760,2.84581011e-05,313.986988252,27,6,13,2,3,532,40,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,6.57314919249903,17.7196779951556,-10.4670776892432
"294",770,3.66552962e-06,345.976817492,29,6,15,2,3,539,33,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,6.59897722604176,18.6004520776244,-12.5165377255625
"295",773,5.25888417e-10,315.007389348,30,7,13,1,5,1157,6,0,0,2,0,0,1,0,0,0,1,0,0,0,2,0,1,8.29850782199939,17.7484475193748,-21.3659320606756
"296",777,3.03565424e-07,299.012474728,29,7,12,1,4,741,40,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,1,7.26014780604497,17.291977178102,-15.0076686846035
"297",778,1.91218708e-07,315.007389348,30,7,13,1,4,623,16,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,6.89201817402501,17.7484475193748,-15.4698479959274
"298",784,1.08393026e-06,315.007389348,30,7,13,1,4,566,4,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,6.69645460870481,17.7484475193748,-13.7349169928098
"299",789,7.27858074e-06,345.976817492,29,6,15,2,3,389,30,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,5.98390762219458,18.6004520776244,-11.8305746680582
"300",794,0.0010385967,249.012080804,24,7,9,1,2,96,40,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,3.93261444327487,15.7801166283396,-6.86988480391323
"301",796,0.0491473682,309.992073632,27,7,12,2,1,89,40,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,3.84429761327621,17.6065917664947,-3.01293198010949
"302",798,0.00153108078,234.99643074,21,6,9,1,2,123,40,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4.23615198563071,15.3295932998889,-6.48178140079844
"303",815,0.0689171916,248.975695296,20,6,10,1,1,39,2,0,0,1,1,3,0,0,0,0,1,0,0,1,0,0,0,3.00136892774457,15.7789636952494,-2.6748496168468
"304",819,0.114795876,250.99134536,22,6,10,1,2,33,6,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,2.8546586347325,15.8427063773839,-2.16459971908688
"305",822,2.51,220.980780676,18,5,9,1,1,21,12,0,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,2.49267574854026,14.8654223174453,0.920282753143692
"306",826,0.0258674196,311.971338188,25,6,13,2,1,41,20,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,3.04673833489958,17.6627103862346,-3.65477103263729
"307",831,0.576962207,250.99134536,22,6,10,1,1,25,14,0,0,0,1,2,0,0,0,0,1,0,0,1,1,0,0,2.62652780440377,15.8427063773839,-0.549978513752648
"308",832,0.00298578935,266.98625998,23,6,11,1,2,105,19,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0,4.03977139528784,16.3397141951749,-5.81389112823439
