Id,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConf,NumOfConfUsed,parentspecies,C.C..non.aromatic.,C.C.C.O.in.non.aromatic.ring,hydroxyl..alkyl.,aldehyde,ketone,carboxylic.acid,ester,ether..alicyclic.,nitrate,nitro,aromatic.hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester,pSat_Pa
366,309.992073632,27,7,12,2,2,189,35,toluene,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0.00125876679
367,325.986988252,28,7,13,2,2,179,40,toluene,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0.0033103236899999
382,309.992073632,27,7,12,2,2,136,26,toluene,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0.000742143102
386,295.976423568,24,6,12,2,2,128,23,toluene,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0.00513513854
392,341.981902872,29,7,14,2,3,850,40,toluene,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,8.24193463e-06
393,309.992073632,27,7,12,2,1,166,40,toluene,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0.0333032601
394,325.986988252,28,7,13,2,2,267,40,toluene,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0.0002653625569999
395,341.981902872,29,7,14,2,2,271,40,toluene,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0.0375623412
409,262.99134536,23,7,10,1,1,90,40,toluene,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0.0907553822999999
411,265.006995424,25,7,10,1,2,160,35,toluene,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0.000422746361
418,232.980780676,19,6,9,1,1,23,21,toluene,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0.00207812976
423,295.976423568,24,6,12,2,1,196,40,toluene,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0.0710323781
424,278.98625998,24,7,11,1,2,270,40,None,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,2.01807e-05
428,265.006995424,25,7,10,1,2,160,29,toluene,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0.0286039453
430,296.996824664,27,7,12,1,3,291,16,toluene,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0.129598643
431,341.981902872,29,7,14,2,2,278,40,toluene,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0.0595865409
440,327.966252808,26,6,14,2,2,278,40,toluene,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0.0195395822999999
441,238.99134536,21,5,10,1,2,201,40,toluene,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0.0119252578
446,246.99643074,22,7,9,1,2,47,16,toluene,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.000201390882
448,307.976423568,25,7,12,2,1,41,16,toluene,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0.0073338121599999
450,246.99643074,22,7,9,1,1,38,29,toluene,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0.00631701217
462,216.985866056,18,6,8,1,0,10,10,toluene,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0.635404372
465,209.976029644,16,3,9,2,1,16,11,toluene,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,8.625
475,222.99643074,20,5,9,1,2,21,3,toluene,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2.011
479,265.006995424,25,7,10,1,3,251,15,toluene,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0.00140921103
483,265.006995424,25,7,10,1,3,716,40,toluene,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,2.59882401e-05
486,249.012080804,24,7,9,1,2,47,3,toluene,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,4.95073622e-05
495,281.001910044,26,7,11,1,3,369,4,toluene,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,5.83064024e-06
499,293.997159012,26,7,11,2,2,173,40,toluene,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1.44317838e-05
500,265.006995424,25,7,10,1,3,574,40,toluene,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1.38123813e-06
504,309.992073632,27,7,12,2,2,192,40,toluene,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,9.8032673e-05
505,309.992073632,27,7,12,2,2,105,2,toluene,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1.24932096e-05
506,281.001910044,26,7,11,1,3,283,2,toluene,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1.59571607e-06
507,325.986988252,28,7,13,2,2,283,40,toluene,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0.000222338052
508,249.012080804,24,7,9,1,2,36,3,toluene,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3.20167196e-05
515,294.9811746,25,7,12,1,3,242,40,toluene,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,2.96094097e-07
527,315.007389348,30,7,13,1,5,1211,5,toluene,0,0,2,0,0,1,0,0,0,1,0,0,0,2,0,1,1.1469355e-11
528,297.992073632,26,6,12,2,2,461,40,toluene,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0.0002607134669999
535,281.001910044,26,7,11,1,3,235,3,toluene,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,9.96136791e-05
542,297.992073632,26,6,12,2,2,559,40,toluene,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.000616751493
544,313.986988252,27,6,13,2,2,491,40,toluene,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0.000316606262
557,281.001910044,26,7,11,1,3,403,23,toluene,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0.0003433377089999
565,237.012080804,23,6,9,1,2,174,37,toluene,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0.00593280764
570,281.001910044,26,7,11,1,3,497,40,toluene,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,7.18599361e-05
574,283.017560108,28,7,11,1,4,511,14,toluene,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,1,4.90218046e-06
580,299.012474728,29,7,12,1,4,827,31,toluene,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,1,1.01420317e-06
598,253.006995424,24,6,10,1,2,236,40,toluene,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0.00447197035
603,343.997552936,31,7,14,2,3,554,40,toluene,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,1.58355012e-05
604,359.992467556,32,7,15,2,3,393,9,toluene,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0.000369701286
610,237.012080804,23,6,9,1,2,168,40,toluene,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.00409793582
616,208.980780676,17,4,9,1,2,67,22,toluene,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.0347523738
620,295.976423568,24,6,12,2,1,189,40,toluene,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0.0223934363
624,341.981902872,29,7,14,2,3,725,14,toluene,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,2.69028278e-05
628,281.001910044,26,7,11,1,3,358,18,toluene,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1.69278136e-05
629,296.996824664,27,7,12,1,3,295,13,toluene,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0007610792629999
632,250.99134536,22,6,10,1,2,187,30,toluene,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0.151386654
633,266.98625998,23,6,11,1,3,335,26,toluene,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1.90425817e-05
634,282.9811746,24,6,12,1,3,252,25,toluene,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0.000321276583
636,267.981508948,22,5,11,2,1,147,40,toluene,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0.0568555375
646,269.001910044,25,6,11,1,3,689,40,toluene,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,9.02397239e-06
650,281.001910044,26,7,11,1,3,315,17,toluene,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1.65248552e-05
652,281.001910044,26,7,11,1,3,696,40,toluene,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1.08140678e-06
658,249.012080804,24,7,9,1,2,140,40,toluene,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.0015741753199999
664,297.992073632,26,6,12,2,1,82,40,toluene,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0.243823155
672,296.996824664,27,7,12,1,4,506,9,toluene,0,0,2,0,1,1,0,0,0,1,0,0,0,1,0,1,3.69690233e-07
682,269.001910044,25,6,11,1,3,160,3,toluene,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0.00172141976
685,281.001910044,26,7,11,1,3,367,24,toluene,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,2.09229214e-05
687,341.981902872,29,7,14,2,2,248,31,toluene,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0.000954486205
688,267.022645488,27,7,10,1,3,322,18,toluene,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,3.61607342e-06
693,299.012474728,29,7,12,1,4,750,40,toluene,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,1,7.36671799e-07
695,222.99643074,20,5,9,1,2,166,40,toluene,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0203231748
696,238.99134536,21,5,10,1,3,253,34,toluene,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0.0008328001509999
697,254.98625998,22,5,11,1,3,214,21,toluene,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0.000927334095
706,253.006995424,24,6,10,1,3,359,40,toluene,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,9.00905117e-06
708,312.007723696,29,7,12,2,2,351,40,toluene,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0.000271437011
711,283.017560108,28,7,11,1,3,551,40,toluene,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,1,8.85551565e-06
723,359.992467556,32,7,15,2,4,1051,40,toluene,0,0,1,0,0,1,0,0,1,1,0,0,0,2,0,1,1.36594035e-07
730,297.992073632,26,6,12,2,2,271,40,toluene,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.000894933345
740,343.997552936,31,7,14,2,3,357,28,toluene,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,2.12304294e-05
749,311.971338188,25,6,13,2,2,217,40,toluene,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0.00070753433
750,327.966252808,26,6,14,2,2,269,40,toluene,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0.00051065094
754,343.997552936,31,7,14,2,4,763,19,toluene,0,0,2,0,0,1,0,0,1,1,0,0,0,1,0,1,6.19278158e-07
760,313.986988252,27,6,13,2,3,532,40,toluene,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,2.84581011e-05
770,345.976817492,29,6,15,2,3,539,33,toluene,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,3.66552962e-06
773,315.007389348,30,7,13,1,5,1157,6,toluene,0,0,2,0,0,1,0,0,0,1,0,0,0,2,0,1,5.25888417e-10
777,299.012474728,29,7,12,1,4,741,40,toluene,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,1,3.03565424e-07
778,315.007389348,30,7,13,1,4,623,16,toluene,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,1.91218708e-07
784,315.007389348,30,7,13,1,4,566,4,toluene,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,1.08393026e-06
789,345.976817492,29,6,15,2,3,389,30,toluene,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,7.27858074e-06
794,249.012080804,24,7,9,1,2,96,40,toluene,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.0010385967
796,309.992073632,27,7,12,2,1,89,40,toluene,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0.0491473682
798,234.99643074,21,6,9,1,2,123,40,toluene,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.00153108078
815,248.975695296,20,6,10,1,1,39,2,toluene,0,0,1,1,3,0,0,0,0,1,0,0,1,0,0,0,0.0689171916
819,250.99134536,22,6,10,1,2,33,6,toluene,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0.114795876
822,220.980780676,18,5,9,1,1,21,12,toluene,0,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,2.51
826,311.971338188,25,6,13,2,1,41,20,toluene,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,0.0258674196
831,250.99134536,22,6,10,1,1,25,14,toluene,0,0,0,1,2,0,0,0,0,1,0,0,1,1,0,0,0.576962207
832,266.98625998,23,6,11,1,2,105,19,toluene,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0,0.00298578935
841,309.992073632,27,7,12,2,1,163,40,toluene,0,0,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0.00198605407
849,249.012080804,24,7,9,1,1,85,28,toluene,0,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0.0075902412199999
854,208.980780676,17,4,9,1,1,40,28,toluene,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,3.349
855,192.985866056,16,4,8,1,1,42,17,toluene,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.0174072875
865,191.0066015,18,5,7,1,0,17,17,toluene,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2.503
867,293.960773504,22,6,12,2,1,22,1,toluene,0,0,1,1,2,0,0,0,0,2,0,0,1,0,0,0,1.509
872,266.98625998,23,6,11,1,3,290,26,toluene,0,0,2,1,1,1,0,0,0,1,0,0,1,0,0,0,2.63899664e-05
873,325.986988252,28,7,13,2,2,286,40,toluene,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,3.27367186e-05
877,296.996824664,27,7,12,1,3,515,38,toluene,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1.22141976e-06
880,269.001910044,25,6,11,1,3,579,37,toluene,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,8.07646901e-06
888,282.9811746,24,6,12,1,3,264,29,toluene,0,0,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0.000247446866
894,297.955688124,22,5,13,2,1,78,34,toluene,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1.921
896,327.966252808,26,6,14,2,2,215,36,toluene,0,0,2,1,1,0,0,0,0,1,0,1,1,0,0,0,0.0195078718
905,250.99134536,22,6,10,1,2,150,28,toluene,0,0,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0.0017711404699999
910,267.981508948,22,5,11,2,1,140,35,toluene,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0.216559345
912,210.99643074,19,4,9,1,2,214,40,toluene,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0.0137954922
915,148.996036816,13,3,6,1,2,10,2,toluene,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,12.023
917,176.990951436,15,4,7,1,2,21,3,toluene,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0.029359483
927,192.985866056,16,4,8,1,2,62,16,toluene,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,3.194
943,271.976423568,22,4,12,2,3,223,30,toluene,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0.179242738
945,271.976423568,22,4,12,2,3,149,9,toluene,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0.00161834134
947,210.99643074,19,4,9,1,3,223,14,toluene,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0.000579622016
949,287.971338188,23,4,13,2,3,306,35,toluene,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0.0197609734
952,148.996036816,13,3,6,1,2,11,2,toluene,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.970601328
953,164.990951436,14,3,7,1,2,16,6,toluene,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.076
955,160.996036816,14,4,6,1,1,15,5,toluene,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,6.439
961,179.0066015,17,4,7,1,3,58,7,toluene,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000104210002
962,195.00151612,18,4,8,1,3,73,11,toluene,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0002401350279999
964,267.981508948,22,5,11,2,2,100,20,toluene,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0.416207703
971,238.99134536,21,5,10,1,3,217,17,toluene,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0.0007310828299999
975,225.012080804,22,5,9,1,3,461,40,toluene,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,1.28115304e-05
980,225.012080804,22,5,9,1,3,143,8,toluene,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.000159732976
983,195.00151612,18,4,8,1,3,157,20,toluene,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0001170863459999
988,164.990951436,14,3,7,1,1,34,25,toluene,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,5.028
989,192.985866056,16,4,8,1,1,45,30,toluene,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0.630056417
991,295.976423568,24,6,12,2,1,171,31,toluene,0,0,1,0,3,0,0,0,1,1,0,0,1,0,0,0,0.0283973626
995,269.001910044,25,6,11,1,3,425,40,toluene,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,2.8076659e-05
997,329.981902872,28,6,14,2,2,371,40,toluene,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0.0281809815
999,209.976029644,16,3,9,2,1,34,20,toluene,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,54.343
1004,267.981508948,22,5,11,2,2,114,30,toluene,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0.0649157599
1005,223.991679708,19,4,9,2,2,58,10,toluene,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0188943319999999
1006,267.981508948,22,5,11,2,2,96,36,toluene,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0.0019345908799999
1015,208.980780676,17,4,9,1,2,115,40,toluene,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.0159428745999999
1017,224.975695296,18,4,10,1,2,173,40,toluene,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0.0118356334
1024,208.980780676,17,4,9,1,1,95,40,toluene,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,1.933
1027,266.98625998,23,6,11,1,2,226,34,toluene,0,0,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0.0099545760499999
1036,313.986988252,27,6,13,2,2,547,40,toluene,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,0,0.000241884237
1040,175.01168688,17,5,6,1,1,10,6,toluene,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.687627169
1044,164.990951436,14,3,7,1,2,37,11,toluene,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.14792679
1047,192.985866056,16,4,8,1,2,63,23,toluene,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.0621443999999999
1053,191.0066015,18,5,7,1,1,59,31,None,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0.0209214753
1056,238.99134536,21,5,10,1,3,188,5,toluene,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0.000170983118
1061,209.017166184,21,5,8,1,3,136,20,toluene,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,7.67090922e-05
1062,225.012080804,22,5,9,1,3,107,6,toluene,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1.3321078e-05
1063,269.997159012,24,5,11,2,2,147,40,toluene,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.218752631
1067,210.99643074,19,4,9,1,3,113,14,toluene,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.000865151807
1069,238.99134536,21,5,10,1,3,187,40,toluene,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0.000243072886
1075,180.985866056,15,3,8,1,2,53,40,toluene,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.0693847348
1080,264.970609916,21,6,11,1,2,180,40,toluene,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0.0037079852
1087,281.001910044,26,7,11,1,3,314,14,toluene,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1.83601257e-05
1088,296.996824664,27,7,12,1,3,359,19,toluene,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0.0001278967129999
1090,266.98625998,23,6,11,1,3,286,40,toluene,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,4.11096584e-05
1091,282.9811746,24,6,12,1,3,286,36,toluene,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,3.9755066e-06
1096,327.966252808,26,6,14,2,2,376,40,toluene,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0.0027437436199999
1098,296.996824664,27,7,12,1,3,694,40,toluene,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,3.76887901e-06
1102,262.99134536,23,7,10,1,2,193,40,toluene,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,2.15197247e-05
1104,281.001910044,26,7,11,1,3,795,40,toluene,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,5.65689492e-07
1105,325.986988252,28,7,13,2,2,428,40,toluene,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1.60547419e-05
1107,221.017166184,22,6,8,1,1,79,40,toluene,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.0251546847999999
1118,253.006995424,24,6,10,1,3,471,28,toluene,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0.000246653347
1129,253.006995424,24,6,10,1,3,218,35,toluene,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0.000249786723
1132,281.001910044,26,7,11,1,3,358,37,toluene,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,4.38586976e-05
1136,283.017560108,28,7,11,1,4,582,39,toluene,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,2.80801208e-07
1137,299.012474728,29,7,12,1,4,478,5,toluene,0,0,2,0,0,0,1,0,0,1,0,0,0,1,1,0,2.60382276e-05
1142,222.99643074,20,5,9,1,2,125,40,toluene,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0.00853819443
1145,266.98625998,23,6,11,1,3,233,34,toluene,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0.0002673987189999
1148,269.001910044,25,6,11,1,3,645,40,toluene,0,0,1,0,1,0,1,0,0,1,0,0,0,2,0,0,9.13973683e-06
1149,343.997552936,31,7,14,2,4,416,8,toluene,0,0,2,0,0,1,1,0,1,1,0,0,0,1,0,0,8.82325295e-07
1151,283.017560108,28,7,11,1,4,498,14,toluene,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,4.73274848e-05
1160,313.986988252,27,6,13,2,3,491,40,toluene,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1.12902756e-05
1162,315.007389348,30,7,13,1,5,1293,18,toluene,0,0,2,0,0,1,1,0,0,1,0,0,0,2,0,0,2.32086945e-10
1166,300.991739284,27,6,13,1,4,797,12,toluene,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1,0,9.56786717e-06
1169,341.981902872,29,7,14,2,3,1027,40,toluene,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,7.28907909e-06
1174,357.976817492,30,7,15,2,3,1063,40,toluene,0,0,0,0,1,1,1,0,1,1,0,0,0,2,0,0,4.40770264e-06
1175,281.997159012,25,6,11,2,1,130,40,toluene,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0.0210402102
1176,297.992073632,26,6,12,2,2,323,40,toluene,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0.000340853008
1183,343.997552936,31,7,14,2,3,596,40,toluene,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0.0001622941149999
1189,295.976423568,24,6,12,2,1,181,40,toluene,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0.0405010459
1195,328.002638316,30,7,13,2,3,605,40,toluene,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,9.43360788e-06
1198,313.986988252,27,6,13,2,3,564,40,toluene,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,9.84692864e-06
1199,329.981902872,28,6,14,2,3,565,40,toluene,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0.0001203865979999
1204,343.997552936,31,7,14,2,3,773,40,toluene,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,3.55651368e-07
1208,210.99643074,19,4,9,1,2,116,40,toluene,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0.0532687129
1216,299.012474728,29,7,12,1,4,820,40,toluene,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0,0,4.85228379e-07
1217,315.007389348,30,7,13,1,4,754,15,toluene,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1,0,2.20235928e-07
1222,262.99134536,23,7,10,1,2,224,40,toluene,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1.26464135e-05
1228,222.99643074,20,5,9,1,2,172,40,toluene,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.0004636299219999
1229,238.99134536,21,5,10,1,2,83,8,toluene,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.000502564717
1238,309.992073632,27,7,12,2,3,333,40,toluene,0,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,8.41779799e-07
1242,281.001910044,26,7,11,1,4,419,30,toluene,0,0,1,0,0,2,0,1,0,1,0,0,0,1,0,0,2.27097349e-08
1243,325.986988252,28,7,13,2,3,383,40,toluene,0,0,0,0,0,2,0,1,1,1,0,0,0,1,0,0,3.33027801e-07
1245,246.99643074,22,7,9,1,2,23,7,toluene,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,6.52779329e-06
1246,234.99643074,21,6,9,1,2,50,14,toluene,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.000745991754
1247,262.99134536,23,7,10,1,2,39,2,toluene,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0.017303923
1252,328.002638316,30,7,13,2,3,360,18,toluene,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,4.24134664e-06
1255,309.992073632,27,7,12,2,2,66,3,toluene,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,5.94987837e-05
1256,222.99643074,20,5,9,1,2,95,40,toluene,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0.00816569851
1273,204.985866056,17,5,8,1,2,23,5,toluene,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0.000567536603
1274,309.992073632,27,7,12,2,3,302,31,toluene,0,0,2,1,0,1,0,1,1,1,0,0,0,0,0,0,6.03104563e-08
1275,222.99643074,20,5,9,1,3,128,12,toluene,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1.59174439e-06
